game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020938,8476356,Tobias Rieder,Edmonton Oilers,New York Islanders,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8474040,Sam Gagner,Edmonton Oilers,New York Islanders,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8478402,Connor McDavid,Edmonton Oilers,New York Islanders,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8475163,Alex Chiasson,Edmonton Oilers,New York Islanders,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8476472,Oscar Klefbom,Edmonton Oilers,New York Islanders,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8474089,Brad Malone,Edmonton Oilers,New York Islanders,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8473473,Milan Lucic,Edmonton Oilers,New York Islanders,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8471284,Andrej Sekera,Edmonton Oilers,New York Islanders,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8477680,Josh Currie,Edmonton Oilers,New York Islanders,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8474709,Matt Martin,New York Islanders,Edmonton Oilers,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8476917,Adam Pelech,New York Islanders,Edmonton Oilers,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8477506,Ryan Pulock,New York Islanders,Edmonton Oilers,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8476429,Scott Mayfield,New York Islanders,Edmonton Oilers,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8470047,Valtteri Filppula,New York Islanders,Edmonton Oilers,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8470187,Johnny Boychuk,New York Islanders,Edmonton Oilers,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8473504,Cal Clutterbuck,New York Islanders,Edmonton Oilers,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8475314,Anders Lee,New York Islanders,Edmonton Oilers,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8475754,Brock Nelson,New York Islanders,Edmonton Oilers,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8475832,Tom Kuhnhackl,New York Islanders,Edmonton Oilers,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8477527,Ross Johnston,New York Islanders,Edmonton Oilers,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8474579,Luca Sbisa,New York Islanders,Edmonton Oilers,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8478445,Mathew Barzal,New York Islanders,Edmonton Oilers,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8478038,Devon Toews,New York Islanders,Edmonton Oilers,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8474573,Josh Bailey,New York Islanders,Edmonton Oilers,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8474586,Jordan Eberle,New York Islanders,Edmonton Oilers,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8478463,Anthony Beauvillier,New York Islanders,Edmonton Oilers,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8473463,Leo Komarov,New York Islanders,Edmonton Oilers,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8475231,Casey Cizikas,New York Islanders,Edmonton Oilers,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020938,8475181,Nick Leddy,New York Islanders,Edmonton Oilers,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
