rowid,gamePk,gameDate,teams.away.team.id,teams.home.team.id
26,2018020370,2018-11-28T00:30:00Z,24,14
27,2018020378,2018-11-29T00:00:00Z,24,13
28,2018020392,2018-12-01T00:30:00Z,24,12
29,2018020407,2018-12-02T20:00:00Z,24,15
30,2018020427,2018-12-06T03:30:00Z,16,24
31,2018020443,2018-12-08T03:00:00Z,12,24
32,2018020458,2018-12-10T01:00:00Z,1,24
33,2018020478,2018-12-13T03:00:00Z,25,24
34,2018020501,2018-12-16T00:00:00Z,24,29
35,2018020512,2018-12-18T00:00:00Z,24,5
36,2018020519,2018-12-19T00:00:00Z,24,3
37,2018020530,2018-12-21T00:00:00Z,24,6
38,2018020551,2018-12-23T00:00:00Z,24,7
39,2018020579,2018-12-28T03:30:00Z,24,28
40,2018020597,2018-12-30T03:00:00Z,53,24
41,2018020611,2019-01-01T01:00:00Z,14,24
42,2018020635,2019-01-05T03:00:00Z,54,24
43,2018020651,2019-01-07T01:00:00Z,22,24
44,2018020670,2019-01-10T03:00:00Z,9,24
45,2018020686,2019-01-12T03:00:00Z,5,24
46,2018020701,2019-01-13T23:00:00Z,24,52
47,2018020715,2019-01-16T00:30:00Z,24,17
48,2018020731,2019-01-18T01:00:00Z,24,30
49,2018020740,2019-01-19T18:00:00Z,24,1
50,2018020752,2019-01-20T20:00:00Z,24,2
51,2018020769,2019-01-24T03:00:00Z,19,24
52,2018020797,2019-02-03T00:00:00Z,24,52
53,2018020805,2019-02-05T00:00:00Z,24,10
54,2018020815,2019-02-06T00:30:00Z,24,8
55,2018020829,2019-02-08T00:30:00Z,24,9
56,2018020842,2019-02-09T18:00:00Z,24,4
57,2018020876,2019-02-14T03:30:00Z,23,24
58,2018020891,2019-02-16T03:00:00Z,6,24
59,2018020909,2019-02-18T02:00:00Z,15,24
60,2018020922,2019-02-20T01:00:00Z,24,30
61,2018020943,2019-02-23T02:00:00Z,24,20
62,2018020954,2019-02-24T03:00:00Z,24,22
63,2018020967,2019-02-26T03:00:00Z,24,23
64,2018020983,2019-02-28T03:00:00Z,16,24
65,2018020997,2019-03-02T03:00:00Z,54,24
66,2018021012,2019-03-03T21:00:00Z,21,24
67,2018021027,2019-03-06T02:00:00Z,24,53
68,2018021031,2019-03-07T03:00:00Z,19,24
69,2018021047,2019-03-09T03:00:00Z,8,24
70,2018021064,2019-03-11T02:00:00Z,26,24
71,2018021079,2019-03-13T02:00:00Z,18,24
72,2018021090,2019-03-15T02:00:00Z,24,53
73,2018021096,2019-03-16T01:00:00Z,24,21
74,2018021116,2019-03-18T01:00:00Z,13,24
75,2018021135,2019-03-21T02:00:00Z,52,24
76,2018021149,2019-03-23T02:00:00Z,28,24
77,2018021163,2019-03-24T02:30:00Z,24,26
78,2018021183,2019-03-27T02:00:00Z,24,23
79,2018021201,2019-03-30T01:00:00Z,24,20
80,2018021212,2019-03-31T02:00:00Z,24,22
81,2018021241,2019-04-04T02:30:00Z,20,24
82,2018021256,2019-04-06T02:00:00Z,26,24
1,2018020012,2018-10-05T00:30:00Z,53,25
2,2018020023,2018-10-06T23:00:00Z,52,25
3,2018020041,2018-10-10T00:30:00Z,10,25
4,2018020067,2018-10-14T00:00:00Z,24,25
5,2018020076,2018-10-15T23:30:00Z,25,9
6,2018020078,2018-10-16T23:00:00Z,25,1
7,2018020100,2018-10-20T00:00:00Z,30,25
8,2018020128,2018-10-24T00:30:00Z,26,25
9,2018020140,2018-10-26T00:30:00Z,24,25
10,2018020160,2018-10-28T21:00:00Z,25,17
11,2018020171,2018-10-30T23:30:00Z,25,8
12,2018020179,2018-11-01T23:00:00Z,25,10
13,2018020200,2018-11-03T23:00:00Z,25,15
14,2018020210,2018-11-06T00:00:00Z,25,6
15,2018020217,2018-11-07T00:00:00Z,25,29
16,2018020234,2018-11-09T01:30:00Z,28,25
17,2018020244,2018-11-10T19:00:00Z,18,25
18,2018020262,2018-11-13T01:30:00Z,29,25
19,2018020286,2018-11-17T01:00:00Z,6,25
20,2018020303,2018-11-18T18:00:00Z,25,2
21,2018020309,2018-11-20T00:00:00Z,25,3
22,2018020321,2018-11-22T00:00:00Z,25,5
23,2018020344,2018-11-24T01:00:00Z,9,25
24,2018020355,2018-11-25T02:00:00Z,25,21
25,2018020375,2018-11-28T02:00:00Z,25,22
26,2018020380,2018-11-29T02:00:00Z,25,20
27,2018020396,2018-12-01T21:00:00Z,25,23
28,2018020415,2018-12-04T01:30:00Z,22,25
29,2018020440,2018-12-08T01:00:00Z,28,25
30,2018020460,2018-12-10T02:00:00Z,25,54
31,2018020478,2018-12-13T03:00:00Z,25,24
32,2018020486,2018-12-14T03:30:00Z,25,28
33,2018020503,2018-12-16T02:00:00Z,25,21
34,2018020523,2018-12-19T01:30:00Z,20,25
35,2018020536,2018-12-21T01:30:00Z,16,25
36,2018020556,2018-12-23T01:00:00Z,25,30
37,2018020564,2018-12-24T01:00:00Z,2,25
38,2018020573,2018-12-28T01:00:00Z,25,18
39,2018020594,2018-12-30T01:00:00Z,17,25
40,2018020608,2019-01-01T01:30:00Z,8,25
41,2018020618,2019-01-03T01:30:00Z,1,25
42,2018020632,2019-01-05T01:00:00Z,15,25
43,2018020649,2019-01-06T22:00:00Z,25,52
44,2018020664,2019-01-09T01:00:00Z,25,19
45,2018020674,2019-01-11T00:00:00Z,25,4
46,2018020695,2019-01-13T02:00:00Z,19,25
47,2018020719,2019-01-16T01:30:00Z,14,25
48,2018020732,2019-01-18T01:30:00Z,26,25
49,2018020746,2019-01-20T00:00:00Z,52,25
50,2018020777,2019-01-31T01:30:00Z,7,25
51,2018020788,2019-02-02T01:00:00Z,30,25
52,2018020798,2019-02-03T01:00:00Z,25,18
53,2018020808,2019-02-05T01:30:00Z,53,25
54,2018020832,2019-02-08T01:00:00Z,25,18
55,2018020845,2019-02-09T21:00:00Z,25,53
56,2018020865,2019-02-13T00:00:00Z,25,13
57,2018020880,2019-02-15T00:30:00Z,25,14
58,2018020899,2019-02-17T01:00:00Z,25,12
59,2018020923,2019-02-20T01:30:00Z,18,25
60,2018020937,2019-02-22T01:30:00Z,19,25
61,2018020950,2019-02-23T22:00:00Z,12,25
62,2018020958,2019-02-24T20:00:00Z,25,16
63,2018020978,2019-02-27T03:00:00Z,25,54
64,2018020990,2019-03-01T03:30:00Z,25,26
65,2018021006,2019-03-03T01:00:00Z,25,19
66,2018021025,2019-03-06T01:30:00Z,3,25
67,2018021039,2019-03-08T01:30:00Z,21,25
68,2018021057,2019-03-10T01:00:00Z,16,25
69,2018021072,2019-03-12T23:00:00Z,25,7
70,2018021088,2019-03-15T00:00:00Z,25,30
71,2018021095,2019-03-16T00:00:00Z,54,25
72,2018021114,2019-03-17T23:00:00Z,23,25
73,2018021130,2019-03-20T00:30:00Z,13,25
74,2018021143,2019-03-22T00:30:00Z,21,25
75,2018021160,2019-03-24T00:00:00Z,5,25
76,2018021175,2019-03-26T00:00:00Z,25,52
77,2018021187,2019-03-28T01:30:00Z,25,20
78,2018021194,2019-03-29T01:00:00Z,25,22
79,2018021213,2019-03-31T02:00:00Z,25,23
80,2018021235,2019-04-03T00:30:00Z,4,25
81,2018021255,2019-04-06T00:30:00Z,25,16
82,2018021267,2019-04-07T00:00:00Z,30,25
1,2018020016,2018-10-06T02:30:00Z,28,26
2,2018020031,2018-10-08T02:30:00Z,17,26
3,2018020040,2018-10-10T00:00:00Z,26,52
4,2018020051,2018-10-11T23:30:00Z,26,8
5,2018020059,2018-10-13T18:00:00Z,26,9
6,2018020074,2018-10-15T23:30:00Z,26,10
7,2018020097,2018-10-19T02:30:00Z,2,26
8,2018020105,2018-10-20T19:30:00Z,7,26
9,2018020128,2018-10-24T00:30:00Z,26,25
10,2018020138,2018-10-26T00:00:00Z,26,30
11,2018020159,2018-10-28T19:30:00Z,3,26
12,2018020190,2018-11-02T02:30:00Z,4,26
13,2018020205,2018-11-04T02:30:00Z,29,26
14,2018020222,2018-11-07T03:30:00Z,24,26
15,2018020235,2018-11-09T03:30:00Z,30,26
16,2018020252,2018-11-11T03:00:00Z,20,26
17,2018020271,2018-11-14T03:30:00Z,10,26
18,2018020288,2018-11-17T01:30:00Z,26,16
19,2018020299,2018-11-18T01:00:00Z,26,18
20,2018020313,2018-11-20T01:00:00Z,26,19
21,2018020331,2018-11-22T03:30:00Z,21,26
22,2018020357,2018-11-25T03:00:00Z,23,26
23,2018020361,2018-11-26T03:30:00Z,22,26
24,2018020376,2018-11-28T03:00:00Z,26,23
25,2018020388,2018-11-30T02:00:00Z,26,22
26,2018020394,2018-12-01T02:00:00Z,26,20
27,2018020412,2018-12-03T03:30:00Z,12,26
28,2018020425,2018-12-05T03:30:00Z,53,26
29,2018020439,2018-12-07T03:30:00Z,1,26
30,2018020445,2018-12-08T21:00:00Z,54,26
31,2018020462,2018-12-11T00:30:00Z,26,17
32,2018020466,2018-12-12T00:00:00Z,26,7
33,2018020480,2018-12-14T00:00:00Z,26,29
34,2018020499,2018-12-16T00:00:00Z,26,5
35,2018020527,2018-12-19T03:30:00Z,52,26
36,2018020550,2018-12-22T21:00:00Z,26,28
37,2018020565,2018-12-24T01:00:00Z,26,54
38,2018020578,2018-12-28T03:30:00Z,53,26
39,2018020586,2018-12-29T21:00:00Z,54,26
40,2018020607,2019-01-01T01:00:00Z,26,21
41,2018020614,2019-01-02T02:00:00Z,26,54
42,2018020628,2019-01-04T03:30:00Z,14,26
43,2018020643,2019-01-06T03:00:00Z,22,26
44,2018020656,2019-01-08T03:30:00Z,26,28
45,2018020682,2019-01-11T03:30:00Z,9,26
46,2018020698,2019-01-13T03:30:00Z,5,26
47,2018020717,2019-01-16T01:00:00Z,26,30
48,2018020732,2019-01-18T01:30:00Z,26,25
49,2018020741,2019-01-19T20:00:00Z,26,21
50,2018020759,2019-01-21T21:00:00Z,19,26
51,2018020794,2019-02-03T00:00:00Z,26,2
52,2018020806,2019-02-05T00:00:00Z,26,3
53,2018020812,2019-02-06T00:00:00Z,26,1
54,2018020826,2019-02-08T00:00:00Z,26,4
55,2018020838,2019-02-09T18:00:00Z,26,6
56,2018020861,2019-02-12T00:00:00Z,26,15
57,2018020886,2019-02-15T03:30:00Z,23,26
58,2018020903,2019-02-17T03:30:00Z,6,26
59,2018020914,2019-02-19T03:30:00Z,15,26
60,2018020936,2019-02-22T01:00:00Z,26,18
61,2018020948,2019-02-23T22:00:00Z,26,13
62,2018020964,2019-02-26T00:30:00Z,26,14
63,2018020972,2019-02-27T00:00:00Z,26,12
64,2018020990,2019-03-01T03:30:00Z,25,26
65,2018021000,2019-03-02T21:00:00Z,16,26
66,2018021028,2019-03-06T03:30:00Z,8,26
67,2018021042,2019-03-08T03:30:00Z,19,26
68,2018021058,2019-03-10T01:00:00Z,26,53
69,2018021064,2019-03-11T02:00:00Z,26,24
70,2018021091,2019-03-15T02:30:00Z,18,26
71,2018021101,2019-03-16T20:00:00Z,13,26
72,2018021120,2019-03-19T02:30:00Z,52,26
73,2018021147,2019-03-22T02:30:00Z,28,26
74,2018021163,2019-03-24T02:30:00Z,24,26
75,2018021176,2019-03-26T01:00:00Z,26,20
76,2018021182,2019-03-27T01:00:00Z,26,22
77,2018021195,2019-03-29T02:00:00Z,26,23
78,2018021214,2019-03-31T02:30:00Z,16,26
79,2018021228,2019-04-02T02:00:00Z,20,26
80,2018021238,2019-04-03T02:00:00Z,26,53
81,2018021256,2019-04-06T02:00:00Z,26,24
82,2018021270,2019-04-07T02:30:00Z,54,26
1,2018020004,2018-10-04T02:30:00Z,24,28
2,2018020016,2018-10-06T02:30:00Z,28,26
3,2018020033,2018-10-08T17:00:00Z,28,2
4,2018020036,2018-10-09T23:00:00Z,28,4
5,2018020049,2018-10-11T23:00:00Z,28,3
6,2018020071,2018-10-14T17:00:00Z,28,1
7,2018020098,2018-10-19T02:30:00Z,7,28
8,2018020114,2018-10-21T02:30:00Z,2,28
9,2018020126,2018-10-24T00:00:00Z,28,18
10,2018020146,2018-10-26T23:30:00Z,28,12
11,2018020164,2018-10-29T00:00:00Z,28,24
12,2018020177,2018-10-31T02:30:00Z,3,28
13,2018020191,2018-11-02T02:30:00Z,29,28
14,2018020206,2018-11-04T02:30:00Z,4,28
15,2018020223,2018-11-07T03:30:00Z,30,28
16,2018020234,2018-11-09T01:30:00Z,28,25
17,2018020239,2018-11-10T01:00:00Z,28,19
18,2018020258,2018-11-12T02:00:00Z,20,28
19,2018020272,2018-11-14T03:30:00Z,18,28
20,2018020285,2018-11-16T03:30:00Z,10,28
21,2018020302,2018-11-18T03:30:00Z,19,28
22,2018020317,2018-11-21T03:30:00Z,22,28
23,2018020346,2018-11-24T02:00:00Z,23,28
24,2018020356,2018-11-25T03:00:00Z,28,54
25,2018020367,2018-11-28T00:00:00Z,28,7
26,2018020379,2018-11-29T00:30:00Z,28,10
27,2018020395,2018-12-01T18:00:00Z,28,9
28,2018020409,2018-12-03T00:00:00Z,28,8
29,2018020428,2018-12-06T03:30:00Z,12,28
30,2018020440,2018-12-08T01:00:00Z,28,25
31,2018020452,2018-12-09T01:00:00Z,28,53
32,2018020464,2018-12-11T03:30:00Z,1,28
33,2018020486,2018-12-14T03:30:00Z,25,28
34,2018020509,2018-12-17T00:00:00Z,28,16
35,2018020521,2018-12-19T01:00:00Z,28,30
36,2018020541,2018-12-21T03:30:00Z,52,28
37,2018020550,2018-12-22T21:00:00Z,26,28
38,2018020566,2018-12-24T01:00:00Z,53,28
39,2018020579,2018-12-28T03:30:00Z,24,28
40,2018020585,2018-12-29T21:00:00Z,28,22
41,2018020609,2019-01-01T02:00:00Z,28,20
42,2018020619,2019-01-03T02:30:00Z,28,21
43,2018020644,2019-01-06T04:00:00Z,14,28
44,2018020656,2019-01-08T03:30:00Z,26,28
45,2018020667,2019-01-09T03:30:00Z,22,28
46,2018020681,2019-01-11T03:00:00Z,28,54
47,2018020697,2019-01-13T03:00:00Z,9,28
48,2018020720,2019-01-16T03:00:00Z,5,28
49,2018020725,2019-01-17T03:00:00Z,28,53
50,2018020744,2019-01-20T00:00:00Z,28,14
51,2018020758,2019-01-22T00:00:00Z,28,13
52,2018020760,2019-01-23T00:00:00Z,28,15
53,2018020801,2019-02-03T03:30:00Z,53,28
54,2018020818,2019-02-06T01:00:00Z,28,52
55,2018020835,2019-02-08T02:00:00Z,28,20
56,2018020849,2019-02-10T00:00:00Z,28,22
57,2018020862,2019-02-12T03:00:00Z,28,23
58,2018020887,2019-02-15T03:30:00Z,15,28
59,2018020902,2019-02-17T03:00:00Z,23,28
60,2018020915,2019-02-19T03:00:00Z,6,28
61,2018020933,2019-02-22T00:00:00Z,28,5
62,2018020949,2019-02-23T22:00:00Z,28,29
63,2018020957,2019-02-24T20:00:00Z,28,17
64,2018020968,2019-02-27T00:00:00Z,28,6
65,2018020998,2019-03-02T03:30:00Z,21,28
66,2018021016,2019-03-04T03:00:00Z,16,28
67,2018021043,2019-03-08T03:30:00Z,8,28
68,2018021049,2019-03-09T21:00:00Z,19,28
69,2018021068,2019-03-12T00:00:00Z,28,30
70,2018021077,2019-03-13T00:00:00Z,28,52
71,2018021092,2019-03-15T02:30:00Z,13,28
72,2018021110,2019-03-17T02:30:00Z,18,28
73,2018021121,2019-03-19T02:30:00Z,54,28
74,2018021147,2019-03-22T02:30:00Z,28,26
75,2018021149,2019-03-23T02:00:00Z,28,24
76,2018021177,2019-03-26T02:30:00Z,17,28
77,2018021196,2019-03-29T02:30:00Z,16,28
78,2018021211,2019-03-31T01:00:00Z,54,28
79,2018021220,2019-04-01T00:00:00Z,20,28
80,2018021237,2019-04-03T02:00:00Z,28,23
81,2018021252,2019-04-05T01:00:00Z,28,22
82,2018021271,2019-04-07T02:30:00Z,21,28
1,2018020010,2018-10-04T23:30:00Z,29,17
2,2018020015,2018-10-05T23:00:00Z,12,29
3,2018020038,2018-10-09T23:00:00Z,21,29
4,2018020047,2018-10-11T23:00:00Z,29,13
5,2018020063,2018-10-13T23:00:00Z,29,14
6,2018020092,2018-10-18T23:00:00Z,4,29
7,2018020109,2018-10-20T23:00:00Z,16,29
8,2018020123,2018-10-23T23:00:00Z,53,29
9,2018020137,2018-10-26T00:00:00Z,29,19
10,2018020154,2018-10-27T23:00:00Z,7,29
11,2018020170,2018-10-30T23:00:00Z,17,29
12,2018020191,2018-11-02T02:30:00Z,29,28
13,2018020205,2018-11-04T02:30:00Z,29,26
14,2018020209,2018-11-05T02:00:00Z,29,24
15,2018020217,2018-11-07T00:00:00Z,25,29
16,2018020237,2018-11-10T00:00:00Z,29,15
17,2018020251,2018-11-11T00:00:00Z,3,29
18,2018020262,2018-11-13T01:30:00Z,29,25
19,2018020280,2018-11-16T00:00:00Z,13,29
20,2018020297,2018-11-18T00:00:00Z,29,12
21,2018020308,2018-11-20T00:00:00Z,29,10
22,2018020339,2018-11-24T00:00:00Z,10,29
23,2018020353,2018-11-25T00:00:00Z,29,5
24,2018020366,2018-11-27T00:30:00Z,29,17
25,2018020383,2018-11-30T00:00:00Z,30,29
26,2018020401,2018-12-02T00:00:00Z,29,2
27,2018020420,2018-12-05T00:00:00Z,20,29
28,2018020431,2018-12-07T00:00:00Z,29,4
29,2018020451,2018-12-09T00:00:00Z,15,29
30,2018020469,2018-12-12T00:00:00Z,23,29
31,2018020480,2018-12-14T00:00:00Z,26,29
32,2018020501,2018-12-16T00:00:00Z,24,29
33,2018020513,2018-12-18T00:00:00Z,54,29
34,2018020535,2018-12-21T00:00:00Z,1,29
35,2018020546,2018-12-22T18:00:00Z,29,4
36,2018020559,2018-12-23T17:30:00Z,29,1
37,2018020568,2018-12-28T00:00:00Z,29,3
38,2018020582,2018-12-29T00:00:00Z,10,29
39,2018020604,2019-01-01T00:00:00Z,9,29
40,2018020631,2019-01-05T00:30:00Z,29,12
41,2018020641,2019-01-06T00:00:00Z,29,13
42,2018020663,2019-01-09T00:30:00Z,29,14
43,2018020675,2019-01-11T00:00:00Z,18,29
44,2018020692,2019-01-13T00:00:00Z,29,15
45,2018020700,2019-01-13T23:00:00Z,3,29
46,2018020713,2019-01-16T00:00:00Z,1,29
47,2018020734,2019-01-19T00:00:00Z,8,29
48,2018020748,2019-01-20T02:00:00Z,29,30
49,2018020775,2019-01-30T00:00:00Z,7,29
50,2018020780,2019-02-01T01:00:00Z,29,52
51,2018020796,2019-02-03T00:00:00Z,19,29
52,2018020819,2019-02-06T02:00:00Z,29,21
53,2018020836,2019-02-08T02:00:00Z,29,53
54,2018020851,2019-02-10T03:00:00Z,29,54
55,2018020866,2019-02-13T00:00:00Z,15,29
56,2018020878,2019-02-15T00:00:00Z,2,29
57,2018020900,2019-02-17T01:30:00Z,29,16
58,2018020911,2019-02-19T00:30:00Z,14,29
59,2018020920,2019-02-20T00:30:00Z,29,8
60,2018020940,2019-02-23T00:00:00Z,29,9
61,2018020949,2019-02-23T22:00:00Z,28,29
62,2018020973,2019-02-27T00:00:00Z,5,29
63,2018020986,2019-03-01T00:00:00Z,4,29
64,2018020999,2019-03-02T18:00:00Z,22,29
65,2018021014,2019-03-04T00:00:00Z,52,29
66,2018021020,2019-03-06T00:00:00Z,29,1
67,2018021034,2019-03-08T00:00:00Z,29,5
68,2018021054,2019-03-10T00:00:00Z,5,29
69,2018021066,2019-03-11T23:00:00Z,29,2
70,2018021074,2019-03-12T23:00:00Z,6,29
71,2018021094,2019-03-15T23:00:00Z,12,29
72,2018021102,2019-03-16T23:00:00Z,29,6
73,2018021131,2019-03-20T01:00:00Z,29,20
74,2018021145,2019-03-22T01:00:00Z,29,22
75,2018021168,2019-03-25T02:00:00Z,29,23
76,2018021179,2019-03-26T23:00:00Z,2,29
77,2018021191,2019-03-28T23:00:00Z,8,29
78,2018021210,2019-03-31T00:00:00Z,29,18
79,2018021218,2019-03-31T22:00:00Z,29,7
80,2018021230,2019-04-02T23:00:00Z,6,29
81,2018021254,2019-04-05T23:00:00Z,29,3
82,2018021260,2019-04-06T23:00:00Z,29,9
1,2018020006,2018-10-04T23:30:00Z,18,3
2,2018020017,2018-10-06T23:00:00Z,3,7
3,2018020029,2018-10-07T21:00:00Z,3,12
4,2018020049,2018-10-11T23:00:00Z,28,3
5,2018020057,2018-10-13T17:00:00Z,22,3
6,2018020079,2018-10-16T23:00:00Z,21,3
7,2018020087,2018-10-17T23:00:00Z,3,15
8,2018020115,2018-10-21T23:00:00Z,20,3
9,2018020122,2018-10-23T23:00:00Z,13,3
10,2018020139,2018-10-26T00:30:00Z,3,16
11,2018020159,2018-10-28T19:30:00Z,3,26
12,2018020177,2018-10-31T02:30:00Z,3,28
13,2018020189,2018-11-02T02:00:00Z,3,24
14,2018020208,2018-11-05T00:00:00Z,7,3
15,2018020216,2018-11-07T00:00:00Z,8,3
16,2018020238,2018-11-10T00:30:00Z,3,17
17,2018020251,2018-11-11T00:00:00Z,3,29
18,2018020260,2018-11-13T00:00:00Z,23,3
19,2018020277,2018-11-16T00:00:00Z,3,2
20,2018020296,2018-11-18T00:00:00Z,13,3
21,2018020309,2018-11-20T00:00:00Z,25,3
22,2018020320,2018-11-22T00:00:00Z,2,3
23,2018020332,2018-11-23T18:00:00Z,3,4
24,2018020347,2018-11-24T19:00:00Z,15,3
25,2018020365,2018-11-27T00:00:00Z,9,3
26,2018020384,2018-11-30T00:30:00Z,3,9
27,2018020398,2018-12-02T00:00:00Z,3,8
28,2018020408,2018-12-02T23:00:00Z,52,3
29,2018020450,2018-12-09T00:00:00Z,3,13
30,2018020463,2018-12-11T00:30:00Z,3,14
31,2018020488,2018-12-15T00:00:00Z,53,3
32,2018020505,2018-12-16T17:30:00Z,54,3
33,2018020519,2018-12-19T00:00:00Z,24,3
34,2018020552,2018-12-23T00:00:00Z,3,10
35,2018020561,2018-12-24T00:00:00Z,4,3
36,2018020568,2018-12-28T00:00:00Z,29,3
37,2018020593,2018-12-30T01:00:00Z,3,18
38,2018020605,2019-01-01T00:00:00Z,3,19
39,2018020617,2019-01-03T00:00:00Z,5,3
40,2018020633,2019-01-05T02:00:00Z,3,21
41,2018020645,2019-01-06T21:00:00Z,3,53
42,2018020666,2019-01-09T03:00:00Z,3,54
43,2018020673,2019-01-11T00:00:00Z,2,3
44,2018020688,2019-01-12T18:00:00Z,3,2
45,2018020700,2019-01-13T23:00:00Z,3,29
46,2018020712,2019-01-16T00:00:00Z,12,3
47,2018020728,2019-01-18T00:00:00Z,16,3
48,2018020742,2019-01-20T00:00:00Z,3,6
49,2018020774,2019-01-30T00:30:00Z,4,3
50,2018020779,2019-02-01T00:00:00Z,3,1
51,2018020795,2019-02-03T01:00:00Z,14,3
52,2018020806,2019-02-05T00:00:00Z,26,3
53,2018020822,2019-02-07T01:00:00Z,6,3
54,2018020837,2019-02-09T01:00:00Z,12,3
55,2018020859,2019-02-11T00:00:00Z,10,3
56,2018020872,2019-02-13T01:00:00Z,3,52
57,2018020888,2019-02-16T00:00:00Z,3,7
58,2018020904,2019-02-17T17:30:00Z,3,5
59,2018020919,2019-02-20T00:00:00Z,3,12
60,2018020932,2019-02-22T00:00:00Z,30,3
61,2018020946,2019-02-23T18:00:00Z,1,3
62,2018020956,2019-02-24T17:30:00Z,3,15
63,2018020981,2019-02-28T00:30:00Z,14,3
64,2018020994,2019-03-02T00:00:00Z,8,3
65,2018021009,2019-03-03T17:30:00Z,15,3
66,2018021025,2019-03-06T01:30:00Z,3,25
67,2018021036,2019-03-08T00:30:00Z,3,17
68,2018021053,2019-03-10T00:00:00Z,1,3
69,2018021071,2019-03-12T01:00:00Z,3,22
70,2018021082,2019-03-14T02:00:00Z,3,23
71,2018021097,2019-03-16T01:00:00Z,3,20
72,2018021108,2019-03-17T00:00:00Z,3,30
73,2018021124,2019-03-19T23:00:00Z,17,3
74,2018021154,2019-03-23T23:00:00Z,3,10
75,2018021171,2019-03-25T23:00:00Z,5,3
76,2018021186,2019-03-27T23:30:00Z,3,6
77,2018021197,2019-03-29T23:00:00Z,19,3
78,2018021215,2019-03-31T16:30:00Z,3,4
79,2018021222,2019-04-01T23:00:00Z,3,1
80,2018021239,2019-04-03T23:30:00Z,9,3
81,2018021254,2019-04-05T23:00:00Z,29,3
82,2018021264,2019-04-06T23:00:00Z,3,5
1,2018020013,2018-10-05T01:00:00Z,30,21
2,2018020025,2018-10-07T00:00:00Z,54,30
3,2018020056,2018-10-12T00:00:00Z,16,30
4,2018020060,2018-10-13T22:00:00Z,12,30
5,2018020077,2018-10-16T00:00:00Z,30,18
6,2018020083,2018-10-17T00:00:00Z,53,30
7,2018020100,2018-10-20T00:00:00Z,30,25
8,2018020110,2018-10-21T00:00:00Z,14,30
9,2018020138,2018-10-26T00:00:00Z,26,30
10,2018020156,2018-10-28T00:00:00Z,21,30
11,2018020166,2018-10-30T02:00:00Z,30,23
12,2018020174,2018-10-31T01:00:00Z,30,22
13,2018020201,2018-11-04T00:00:00Z,30,19
14,2018020223,2018-11-07T03:30:00Z,30,28
15,2018020235,2018-11-09T03:30:00Z,30,26
16,2018020241,2018-11-10T03:00:00Z,30,24
17,2018020253,2018-11-11T20:00:00Z,30,19
18,2018020269,2018-11-14T01:00:00Z,15,30
19,2018020282,2018-11-16T01:00:00Z,23,30
20,2018020294,2018-11-17T23:00:00Z,7,30
21,2018020305,2018-11-18T23:00:00Z,30,16
22,2018020327,2018-11-22T01:00:00Z,9,30
23,2018020336,2018-11-23T21:00:00Z,52,30
24,2018020372,2018-11-28T01:00:00Z,53,30
25,2018020383,2018-11-30T00:00:00Z,30,29
26,2018020403,2018-12-02T00:00:00Z,10,30
27,2018020423,2018-12-05T03:00:00Z,30,23
28,2018020435,2018-12-07T02:00:00Z,30,20
29,2018020442,2018-12-08T02:00:00Z,30,22
30,2018020472,2018-12-12T01:00:00Z,8,30
31,2018020484,2018-12-14T01:00:00Z,13,30
32,2018020495,2018-12-15T18:30:00Z,20,30
33,2018020521,2018-12-19T01:00:00Z,28,30
34,2018020533,2018-12-21T00:00:00Z,30,5
35,2018020556,2018-12-23T01:00:00Z,25,30
36,2018020575,2018-12-28T01:30:00Z,30,16
37,2018020584,2018-12-29T21:00:00Z,30,52
38,2018020603,2018-12-31T23:00:00Z,5,30
39,2018020621,2019-01-03T19:00:00Z,30,10
40,2018020637,2019-01-05T18:00:00Z,30,9
41,2018020654,2019-01-08T00:30:00Z,30,8
42,2018020657,2019-01-09T00:00:00Z,30,6
43,2018020678,2019-01-11T01:00:00Z,52,30
44,2018020693,2019-01-13T01:00:00Z,17,30
45,2018020708,2019-01-15T00:00:00Z,30,4
46,2018020717,2019-01-16T01:00:00Z,26,30
47,2018020731,2019-01-18T01:00:00Z,24,30
48,2018020748,2019-01-20T02:00:00Z,29,30
49,2018020757,2019-01-21T23:00:00Z,30,54
50,2018020767,2019-01-24T02:30:00Z,30,21
51,2018020788,2019-02-02T01:00:00Z,30,25
52,2018020799,2019-02-03T01:00:00Z,16,30
53,2018020810,2019-02-06T00:00:00Z,30,7
54,2018020833,2019-02-08T01:00:00Z,22,30
55,2018020840,2019-02-09T18:00:00Z,30,1
56,2018020856,2019-02-10T20:00:00Z,30,2
57,2018020871,2019-02-13T01:00:00Z,4,30
58,2018020890,2019-02-16T01:30:00Z,1,30
59,2018020905,2019-02-17T20:00:00Z,19,30
60,2018020922,2019-02-20T01:00:00Z,24,30
61,2018020932,2019-02-22T00:00:00Z,30,3
62,2018020941,2019-02-23T00:30:00Z,30,17
63,2018020960,2019-02-25T00:00:00Z,19,30
64,2018020976,2019-02-27T01:00:00Z,30,52
65,2018021008,2019-03-03T03:00:00Z,30,20
66,2018021015,2019-03-04T00:30:00Z,18,30
67,2018021024,2019-03-06T01:00:00Z,30,18
68,2018021037,2019-03-08T00:30:00Z,30,14
69,2018021044,2019-03-09T00:00:00Z,30,13
70,2018021068,2019-03-12T00:00:00Z,28,30
