gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
2018021055,/api/v1/game/2018021055/feed/live,R,20182019,2019-03-10T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,36,18,3,league,10,Toronto Maple Leafs,/api/v1/teams/10,0,24,28,5,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018021055/content
2018021056,/api/v1/game/2018021056/feed/live,R,20182019,2019-03-10T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,30,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,34,21,5,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018021056/content
2018021057,/api/v1/game/2018021057/feed/live,R,20182019,2019-03-10T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,25,9,league,16,Chicago Blackhawks,/api/v1/teams/16,0,29,23,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021057/content
2018021058,/api/v1/game/2018021058/feed/live,R,20182019,2019-03-10T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,28,6,league,26,Los Angeles Kings,/api/v1/teams/26,0,25,27,5,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018021058/content
2018021059,/api/v1/game/2018021059/feed/live,R,20182019,2019-03-10T03:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,24,4,league,54,Vegas Golden Knights,/api/v1/teams/54,0,26,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021059/content
2018021060,/api/v1/game/2018021060/feed/live,R,20182019,2019-03-10T21:00:00Z,Preview,1,Scheduled,1,FALSE,0,22,28,7,league,17,Detroit Red Wings,/api/v1/teams/17,0,23,24,8,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018021060/content
2018021061,/api/v1/game/2018021061/feed/live,R,20182019,2019-03-10T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,36,18,3,league,52,Winnipeg Jets,/api/v1/teams/52,0,31,19,7,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018021061/content
2018021062,/api/v1/game/2018021062/feed/live,R,20182019,2019-03-10T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,32,17,8,league,6,Boston Bruins,/api/v1/teams/6,0,30,20,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018021062/content
2018021063,/api/v1/game/2018021063/feed/live,R,20182019,2019-03-11T01:30:00Z,Preview,1,Scheduled,1,FALSE,0,31,23,4,league,54,Vegas Golden Knights,/api/v1/teams/54,0,34,16,6,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018021063/content
2018021064,/api/v1/game/2018021064/feed/live,R,20182019,2019-03-11T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,28,5,league,26,Los Angeles Kings,/api/v1/teams/26,0,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018021064/content
2018021065,/api/v1/game/2018021065/feed/live,R,20182019,2019-03-11T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,43,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,0,36,18,3,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018021065/content
2018021066,/api/v1/game/2018021066/feed/live,R,20182019,2019-03-11T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,21,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,0,34,17,6,league,2,New York Islanders,/api/v1/teams/2,NA,NYCB Live/Nassau Coliseum,/api/v1/venues/null,/api/v1/game/2018021066/content
2018021067,/api/v1/game/2018021067/feed/live,R,20182019,2019-03-11T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,21,31,5,league,9,Ottawa Senators,/api/v1/teams/9,0,26,24,7,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018021067/content
2018021068,/api/v1/game/2018021068/feed/live,R,20182019,2019-03-12T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,17,7,league,28,San Jose Sharks,/api/v1/teams/28,0,27,25,5,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018021068/content
2018021069,/api/v1/game/2018021069/feed/live,R,20182019,2019-03-12T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,25,27,5,league,53,Arizona Coyotes,/api/v1/teams/53,0,24,25,9,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018021069/content
2018021070,/api/v1/game/2018021070/feed/live,R,20182019,2019-03-12T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,23,23,11,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018021070/content
2018021071,/api/v1/game/2018021071/feed/live,R,20182019,2019-03-12T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,3,New York Rangers,/api/v1/teams/3,0,24,27,5,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018021071/content
2018021072,/api/v1/game/2018021072/feed/live,R,20182019,2019-03-12T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,23,5,league,25,Dallas Stars,/api/v1/teams/25,0,28,21,7,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018021072/content
2018021073,/api/v1/game/2018021073/feed/live,R,20182019,2019-03-12T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,19,7,league,15,Washington Capitals,/api/v1/teams/15,0,30,20,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018021073/content
2018021074,/api/v1/game/2018021074/feed/live,R,20182019,2019-03-12T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,17,8,league,6,Boston Bruins,/api/v1/teams/6,0,32,21,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018021074/content
2018021075,/api/v1/game/2018021075/feed/live,R,20182019,2019-03-12T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,23,28,7,league,17,Detroit Red Wings,/api/v1/teams/17,0,31,19,7,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018021075/content
2018021076,/api/v1/game/2018021076/feed/live,R,20182019,2019-03-13T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,25,27,5,league,53,Arizona Coyotes,/api/v1/teams/53,0,29,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021076/content
2018021077,/api/v1/game/2018021077/feed/live,R,20182019,2019-03-13T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,17,7,league,28,San Jose Sharks,/api/v1/teams/28,0,36,19,3,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018021077/content
2018021078,/api/v1/game/2018021078/feed/live,R,20182019,2019-03-13T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,21,28,8,league,1,New Jersey Devils,/api/v1/teams/1,0,34,16,7,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018021078/content
2018021079,/api/v1/game/2018021079/feed/live,R,20182019,2019-03-13T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,21,5,league,18,Nashville Predators,/api/v1/teams/18,0,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018021079/content
2018021080,/api/v1/game/2018021080/feed/live,R,20182019,2019-03-13T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,25,9,league,16,Chicago Blackhawks,/api/v1/teams/16,0,35,18,3,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018021080/content
2018021081,/api/v1/game/2018021081/feed/live,R,20182019,2019-03-14T01:30:00Z,Preview,1,Scheduled,1,FALSE,0,21,27,8,league,1,New Jersey Devils,/api/v1/teams/1,0,24,27,5,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018021081/content
2018021082,/api/v1/game/2018021082/feed/live,R,20182019,2019-03-14T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,3,New York Rangers,/api/v1/teams/3,0,25,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021082/content
2018021083,/api/v1/game/2018021083/feed/live,R,20182019,2019-03-14T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,30,20,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,0,28,21,7,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018021083/content
2018021084,/api/v1/game/2018021084/feed/live,R,20182019,2019-03-14T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,18,7,league,8,Montréal Canadiens,/api/v1/teams/8,0,33,17,6,league,2,New York Islanders,/api/v1/teams/2,NA,NYCB Live/Nassau Coliseum,/api/v1/venues/null,/api/v1/game/2018021084/content
2018021085,/api/v1/game/2018021085/feed/live,R,20182019,2019-03-14T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,19,7,league,15,Washington Capitals,/api/v1/teams/15,0,26,24,7,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018021085/content
2018021086,/api/v1/game/2018021086/feed/live,R,20182019,2019-03-14T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,28,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,21,30,5,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018021086/content
2018021087,/api/v1/game/2018021087/feed/live,R,20182019,2019-03-14T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,42,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,0,22,28,7,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018021087/content
2018021088,/api/v1/game/2018021088/feed/live,R,20182019,2019-03-15T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,22,5,league,25,Dallas Stars,/api/v1/teams/25,0,27,25,5,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018021088/content
2018021089,/api/v1/game/2018021089/feed/live,R,20182019,2019-03-15T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,17,8,league,6,Boston Bruins,/api/v1/teams/6,0,36,18,3,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018021089/content
2018021090,/api/v1/game/2018021090/feed/live,R,20182019,2019-03-15T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,0,25,26,5,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018021090/content
2018021091,/api/v1/game/2018021091/feed/live,R,20182019,2019-03-15T02:30:00Z,Preview,1,Scheduled,1,FALSE,0,33,21,5,league,18,Nashville Predators,/api/v1/teams/18,0,23,28,5,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018021091/content
2018021092,/api/v1/game/2018021092/feed/live,R,20182019,2019-03-15T02:30:00Z,Preview,1,Scheduled,1,FALSE,0,23,24,8,league,13,Florida Panthers,/api/v1/teams/13,0,34,16,7,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018021092/content
2018021093,/api/v1/game/2018021093/feed/live,R,20182019,2019-03-15T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,26,24,7,league,4,Philadelphia Flyers,/api/v1/teams/4,0,36,18,3,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018021093/content
2018021094,/api/v1/game/2018021094/feed/live,R,20182019,2019-03-15T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,32,21,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018021094/content
2018021095,/api/v1/game/2018021095/feed/live,R,20182019,2019-03-16T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,24,4,league,54,Vegas Golden Knights,/api/v1/teams/54,0,29,23,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021095/content
2018021096,/api/v1/game/2018021096/feed/live,R,20182019,2019-03-16T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,0,23,23,11,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018021096/content
2018021097,/api/v1/game/2018021097/feed/live,R,20182019,2019-03-16T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,3,New York Rangers,/api/v1/teams/3,0,34,16,7,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018021097/content
2018021098,/api/v1/game/2018021098/feed/live,R,20182019,2019-03-16T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,21,28,8,league,1,New Jersey Devils,/api/v1/teams/1,0,26,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021098/content
2018021099,/api/v1/game/2018021099/feed/live,R,20182019,2019-03-16T17:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,30,20,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018021099/content
2018021100,/api/v1/game/2018021100/feed/live,R,20182019,2019-03-16T17:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,17,6,league,2,New York Islanders,/api/v1/teams/2,0,23,28,7,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018021100/content
2018021101,/api/v1/game/2018021101/feed/live,R,20182019,2019-03-16T20:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,13,Florida Panthers,/api/v1/teams/13,0,23,28,6,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018021101/content
2018021102,/api/v1/game/2018021102/feed/live,R,20182019,2019-03-16T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,21,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,0,32,17,8,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018021102/content
2018021103,/api/v1/game/2018021103/feed/live,R,20182019,2019-03-16T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,25,9,league,16,Chicago Blackhawks,/api/v1/teams/16,0,31,19,7,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018021103/content
2018021104,/api/v1/game/2018021104/feed/live,R,20182019,2019-03-16T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,36,18,3,league,10,Toronto Maple Leafs,/api/v1/teams/10,0,21,31,5,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018021104/content
2018021105,/api/v1/game/2018021105/feed/live,R,20182019,2019-03-16T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,19,7,league,15,Washington Capitals,/api/v1/teams/15,0,43,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018021105/content
2018021106,/api/v1/game/2018021106/feed/live,R,20182019,2019-03-16T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,28,21,7,league,7,Buffalo Sabres,/api/v1/teams/7,0,29,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021106/content
2018021107,/api/v1/game/2018021107/feed/live,R,20182019,2019-03-16T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,16,7,league,20,Calgary Flames,/api/v1/teams/20,0,36,19,3,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018021107/content
2018021108,/api/v1/game/2018021108/feed/live,R,20182019,2019-03-17T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,3,New York Rangers,/api/v1/teams/3,0,27,25,5,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018021108/content
2018021109,/api/v1/game/2018021109/feed/live,R,20182019,2019-03-17T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,27,5,league,22,Edmonton Oilers,/api/v1/teams/22,0,25,27,5,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018021109/content
2018021110,/api/v1/game/2018021110/feed/live,R,20182019,2019-03-17T02:30:00Z,Preview,1,Scheduled,1,FALSE,0,34,21,5,league,18,Nashville Predators,/api/v1/teams/18,0,34,17,7,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018021110/content
2018021111,/api/v1/game/2018021111/feed/live,R,20182019,2019-03-17T19:00:00Z,Preview,1,Scheduled,1,FALSE,0,21,28,8,league,1,New Jersey Devils,/api/v1/teams/1,0,23,23,11,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018021111/content
2018021112,/api/v1/game/2018021112/feed/live,R,20182019,2019-03-17T21:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,28,21,7,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018021112/content
2018021113,/api/v1/game/2018021113/feed/live,R,20182019,2019-03-17T22:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,17,6,league,2,New York Islanders,/api/v1/teams/2,0,27,25,5,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018021113/content
2018021114,/api/v1/game/2018021114/feed/live,R,20182019,2019-03-17T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,26,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,0,29,23,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021114/content
2018021115,/api/v1/game/2018021115/feed/live,R,20182019,2019-03-17T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,26,24,7,league,4,Philadelphia Flyers,/api/v1/teams/4,0,30,20,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018021115/content
2018021116,/api/v1/game/2018021116/feed/live,R,20182019,2019-03-18T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,13,Florida Panthers,/api/v1/teams/13,0,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018021116/content
2018021117,/api/v1/game/2018021117/feed/live,R,20182019,2019-03-18T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,27,5,league,22,Edmonton Oilers,/api/v1/teams/22,0,31,24,4,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018021117/content
2018021118,/api/v1/game/2018021118/feed/live,R,20182019,2019-03-18T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,25,26,5,league,53,Arizona Coyotes,/api/v1/teams/53,0,42,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018021118/content
2018021119,/api/v1/game/2018021119/feed/live,R,20182019,2019-03-19T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,25,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,0,23,25,9,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018021119/content
2018021120,/api/v1/game/2018021120/feed/live,R,20182019,2019-03-19T02:30:00Z,Preview,1,Scheduled,1,FALSE,0,36,18,3,league,52,Winnipeg Jets,/api/v1/teams/52,0,23,28,5,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018021120/content
2018021121,/api/v1/game/2018021121/feed/live,R,20182019,2019-03-19T02:30:00Z,Preview,1,Scheduled,1,FALSE,0,31,23,4,league,54,Vegas Golden Knights,/api/v1/teams/54,0,34,16,7,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018021121/content
2018021122,/api/v1/game/2018021122/feed/live,R,20182019,2019-03-19T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,31,19,7,league,15,Washington Capitals,/api/v1/teams/15,0,21,27,8,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018021122/content
2018021123,/api/v1/game/2018021123/feed/live,R,20182019,2019-03-19T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,17,8,league,6,Boston Bruins,/api/v1/teams/6,0,33,17,6,league,2,New York Islanders,/api/v1/teams/2,NA,NYCB Live/Nassau Coliseum,/api/v1/venues/null,/api/v1/game/2018021123/content
2018021124,/api/v1/game/2018021124/feed/live,R,20182019,2019-03-19T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,22,28,7,league,17,Detroit Red Wings,/api/v1/teams/17,0,24,24,8,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018021124/content
2018021125,/api/v1/game/2018021125/feed/live,R,20182019,2019-03-19T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,18,7,league,8,Montréal Canadiens,/api/v1/teams/8,0,26,24,7,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018021125/content
2018021126,/api/v1/game/2018021126/feed/live,R,20182019,2019-03-19T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,30,20,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,0,29,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021126/content
2018021127,/api/v1/game/2018021127/feed/live,R,20182019,2019-03-20T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,27,5,league,22,Edmonton Oilers,/api/v1/teams/22,0,28,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021127/content
2018021128,/api/v1/game/2018021128/feed/live,R,20182019,2019-03-20T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,35,18,3,league,10,Toronto Maple Leafs,/api/v1/teams/10,0,33,21,5,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018021128/content
2018021129,/api/v1/game/2018021129/feed/live,R,20182019,2019-03-20T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,22,23,11,league,21,Colorado Avalanche,/api/v1/teams/21,0,27,25,5,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018021129/content
2018021130,/api/v1/game/2018021130/feed/live,R,20182019,2019-03-20T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,23,24,8,league,13,Florida Panthers,/api/v1/teams/13,0,29,22,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021130/content
2018021131,/api/v1/game/2018021131/feed/live,R,20182019,2019-03-20T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,20,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,0,34,16,6,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018021131/content
2018021132,/api/v1/game/2018021132/feed/live,R,20182019,2019-03-20T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,35,18,3,league,10,Toronto Maple Leafs,/api/v1/teams/10,0,28,21,7,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018021132/content
2018021133,/api/v1/game/2018021133/feed/live,R,20182019,2019-03-20T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,42,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,0,31,19,7,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018021133/content
2018021134,/api/v1/game/2018021134/feed/live,R,20182019,2019-03-21T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,21,30,5,league,9,Ottawa Senators,/api/v1/teams/9,0,25,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021134/content
2018021135,/api/v1/game/2018021135/feed/live,R,20182019,2019-03-21T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,36,18,3,league,52,Winnipeg Jets,/api/v1/teams/52,0,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018021135/content
2018021136,/api/v1/game/2018021136/feed/live,R,20182019,2019-03-21T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,25,27,5,league,53,Arizona Coyotes,/api/v1/teams/53,0,24,24,8,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018021136/content
